index,checkpoint,best_acc,con_poster_mean_prob,con_poster_prob,opt_poster_mean_prob,opt_poster_prob,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
1513,7,0.11349999599999999,0.118893775284,0.122011078963,0.117913428767,0.130220928902,0.11349999599999999,0.10279999599999999,0.11349999599999999,0.100999996,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.103199996,0.11349999599999999,0.100999996,0.095799997,0.11349999599999999,0.10279999599999999,0.09799999599999999,0.11349999599999999
1514,7,0.103199996,0.0980384671724,0.0980313698485,0.098061040165,0.0979428471785,0.095799997,0.09799999599999999,0.098199996,0.095799997,0.10089999599999999,0.09799999599999999,0.095799997,0.103199996,0.10089999599999999,0.103199996,0.10089999599999999,0.100999996,0.097399996,0.09799999599999999,0.100999996
1515,7,0.9836000020000001,0.984168217275,0.983260767265,0.987554061394,0.991194810701,0.9489999990000001,0.9479,0.972700001,0.9748,0.975600001,0.9794000009999999,0.978199998,0.9807,0.9794999990000001,0.9763999990000001,0.9825000009999999,0.9788,0.979399997,0.9836000020000001,0.9726
1516,7,0.9717999979999999,0.978956736234,0.970803232173,0.967363262305,0.966666765917,0.949899997,0.953299997,0.961599999,0.9539,0.963599997,0.964499999,0.9628999979999999,0.967499999,0.964700001,0.964899996,0.9669,0.9632999990000001,0.9631999990000001,0.9717999979999999,0.9657999979999999
1517,7,0.230899993,0.177450472814,0.177757811769,0.17766447449,0.177591077361,0.09799999599999999,0.215799993,0.224799993,0.230899993,0.166399995,0.216799992,0.112799996,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.208499994,0.11349999599999999,0.209899993,0.11349999599999999,0.11349999599999999
1518,7,0.9692,0.925391517909,0.930250464762,0.928773235515,0.926755064568,0.9418999990000001,0.877299993,0.939299998,0.961799999,0.9379,0.9674000009999999,0.872099992,0.959800001,0.932700002,0.9692,0.966599998,0.9336,0.958700001,0.9587,0.959900001
1519,7,0.9798999979999999,0.99611329562,0.989459329137,0.983231501673,0.980816483928,0.9343999959999999,0.946299998,0.9451999959999999,0.9461999990000001,0.9551,0.956999998,0.9647999970000001,0.9661,0.972999999,0.9703,0.9751,0.974800001,0.9798999979999999,0.978000001,0.9783000009999999
1520,7,0.317699991,0.941845808601,0.982269974901,0.878341927819,0.87764419719,0.191099993,0.104599996,0.205499994,0.103199996,0.20549999300000002,0.157999994,0.251399992,0.309499989,0.194199994,0.276699989,0.284899991,0.316599988,0.305299991,0.317699991,0.21819999199999998
1521,7,0.11349999599999999,0.119948529063,0.202472932323,0.116148238004,0.116144291376,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.10279999599999999,0.11349999599999999
1522,7,0.963899999,0.984660361083,0.991934497459,0.982164856325,0.988161153105,0.8976999940000001,0.907599995,0.929199997,0.935099997,0.918699997,0.938800002,0.953499999,0.9498,0.9571999990000001,0.955399998,0.9495000020000001,0.963899999,0.947299998,0.960399998,0.9519
1523,7,0.962799999,0.921350267256,0.997095165619,,0.857696866981,0.08919999699999999,0.10089999599999999,0.117299995,0.097399996,0.38899998799999996,0.8135999840000001,0.858899988,0.9500000009999999,0.6169999829999999,0.8567999909999999,0.929499999,0.962799999,0.950600002,0.9307000009999999,0.724899982
1524,7,0.489199984,,,,,0.392999989,0.489199984,0.09799999599999999,0.10279999599999999,0.11349999599999999,0.100999996,0.100999996,0.11349999599999999,0.11349999599999999,0.100999996,0.10279999599999999,0.11349999599999999,0.098199996,0.11349999599999999,0.100999996
1525,7,0.8779999909999999,0.845489702514,0.876138724241,0.895732527283,0.894064110411,0.400899988,0.577399985,0.6784999840000001,0.733799987,0.7693999859999999,0.7964999859999999,0.812599992,0.8276999890000001,0.8404999870000001,0.8498999890000001,0.8567999890000001,0.86309999,0.86749999,0.87429999,0.8779999909999999
1526,7,0.579199983,0.131513581419,0.130894130109,0.13094132216,0.129487138502,0.579199983,0.280599991,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999
1527,7,0.9865,0.990335901966,0.994031376705,0.998148507913,0.992429816047,0.962699998,0.976499998,0.9817,0.9812,0.9842,0.981799998,0.9852,0.9853999990000001,0.9843999990000001,0.9862999990000001,0.9859,0.9857,0.985399998,0.9845999990000001,0.9865
1528,7,0.09799999599999999,0.105857153878,0.102064799273,0.0974479009344,0.0999654063055,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999
1529,7,0.8418999909999999,0.815261166439,0.815305702453,0.81529628791,0.815202561473,0.824699985,0.8253999879999999,0.8182999879999999,0.813699988,0.8149999859999999,0.801599988,0.821599987,0.821099987,0.821499986,0.827199989,0.821299986,0.825899988,0.82999999,0.837699987,0.8418999909999999
1530,7,0.907399995,0.930471225044,0.959655977652,0.981589284867,0.910153404899,0.866499991,0.896699995,0.907399995,0.906899995,0.904599994,0.902499994,0.8965999929999999,0.895499994,0.889299992,0.887099992,0.884999993,0.879599991,0.879499991,0.87929999,0.8791999909999999
1531,7,0.9764,0.972369869343,0.985033501752,0.971718487696,0.971958415844,0.8557999940000001,0.906299995,0.9300999990000001,0.939499998,0.949399998,0.9545,0.958500001,0.9621000009999999,0.965100002,0.9662,0.968900002,0.9725000009999999,0.9735,0.975699998,0.9764
1532,7,0.11789999599999999,,,,,0.100999996,0.11349999599999999,0.09799999599999999,0.098199996,0.103199996,0.097399996,0.10089999599999999,0.09799999599999999,0.09799999599999999,0.097899996,0.103199996,0.11349999599999999,0.09799999599999999,0.09799999599999999,0.11789999599999999
1533,7,0.686499984,0.62663098856,0.660354021874,0.675493111248,0.666261384685,0.11349999599999999,0.10279999599999999,0.11349999599999999,0.29209999,0.329999988,0.416099988,0.47619998399999997,0.601499985,0.605299983,0.664499985,0.632899986,0.651399982,0.686499984,0.612299986,0.665799983
1534,7,0.471399986,0.392675077631,0.366643386721,0.353495995567,0.448541530244,0.11149999599999999,0.123699995,0.143199995,0.164799995,0.201699993,0.24019999,0.27269999100000003,0.30069999,0.329599988,0.35429998799999995,0.38049998700000004,0.401399985,0.424799985,0.446599985,0.471399986
1535,7,0.9824999990000001,0.98066612307,0.977871913,0.975293717597,0.979566116729,0.9484999959999999,0.961999998,0.9727,0.970800001,0.974899999,0.9724000009999999,0.9776000009999999,0.9767,0.974699998,0.977199998,0.9824999990000001,0.981299998,0.980799999,0.9785000009999999,0.9799999979999999
1536,7,0.958499998,0.964591421021,0.968665883391,0.978251922707,0.987858097171,0.9082999959999999,0.904599996,0.894299992,0.9139999940000001,0.9349999990000001,0.948399997,0.937499995,0.9371999990000001,0.9529,0.940499998,0.9223,0.9293999959999999,0.9170999959999999,0.945199998,0.958499998
